text,sentiment
xoossay Gidoo inttenara,1
Xoossay giiko tumay Nu matan de'iyo gishshawu xoonoy attenna.,1
Xoossay gita awaa shempuwa maro,1
Xoossay gobay hano,1
xoossay iitawu aattid immenna.keehippe azzantiyageeti nusoo yuudata,1
Xoossay intte a haasayo .,1
Xoossay layttaa gujo ha ika etawu nunaka ettagato ootto.,1
Xoossay maaddana aykko baawa ,1
Xoossay maaddo,1
Xoossay nena maaddo tisha wodala ganjjiyawu,1
Xoossay Nenna maddo.,1
Xoossay nu afutta qucco,1
Xoossay nuna ba maarotan xommoosso ,1
XOOSSAY Olettiyagga sunttaykka age XOOSSA. XOOSSAY maganxxo koyennaga I tumma pirddees.,1
Xoossay Ommarssa kegan qaaddo,1
Xoossay pirdo hano nuyo wolqibaawa ,1
xoossay sheepuwa maaro,1
Xoossay shemppuwa maaro So asawunne Wolaytta asaa ubbawu Xoossay danddayaa immo ,1
Xoossay shmppuwaa saluwam maaro,1
Xoossay sintato,1
Xoossay Tuma doogenaa,1
xoossay tuma pirddees ha ikka saluwara i xeello ,1
Xoossay tuma tumay xoossa,1
Xoossay tumma bagga,1
Xoossay tummancha xoossa,1
Xoossay Wolaitta Bittiyonne I Wogiyo Dichcho,1
Xoossay Wolayttaa Gishshaa Haasayo Agoppo ,1
Xoossay Wolayttassi eqqo,1
Xoossay Xoonssana Ababa wanddaro,1
Xoossay yohuwa Atiyegana gamikone Buqena Suriya Budenay Agee A Nages Haraa Looiyi Xoossi Dishin Moretena Wollayta Wontoy,1
Xoossaya Nu bolappe etta detto gekketti giitta wolaytta deretto,1
Xoossaye tuma firedesi xoossawuye nene ettara gidda,1
Xoossayi intena madoo,1
Xoossayi Oyichanu De essi Agigena ,1
Xoossayi Pirddanna,1
Xoossi bessoy be ana Teme ,1
Xoossi boncho doogaappe daruwa diite.ww.Aman the,1
Xoossi de''eesi.,1
xoossi deesi ayibbakka waabaqokko,1
Xoossi des aykoba,1
Xoossi diishin.,1
xoossi erees ,1
Xoossi etaara dees ,1
Xoossi etaara gido Nuunikka nu gishshaa baaxetana bessees. Guyye gaana bessenna ,1
Xoossi feredoo atabole,1
Xoossi gaana attenna mino baaxxiyaa koshshees.WDM,1
Xoossi giddo etaara,1
xoossi gido enttenara,1
Xoossi giikko Nuunikka diikko Hegee hanana. Godi ne amuwaa polo ,1
Xoossi giiko Aadhdhana ,1
xoossi giiko tuma attena ,1
xoossi giyoba ane be ana,1
Xoossi haasaya tumaa pirdda,1
Xoossi maaddo,1
Xoossi maaddo eta.,1
Xoossi maaro hagee palabaateenee ,1
xoossi mado ganppey harabay bawa,1
Xoossi mado o,1
Xoossi niyo atto go. Ane issi issi galla harabaakka xaafa.,1
Xoossi oychcho nu gishshaa ,1
xoossi sinttato xoosso tumaa kessa,1
Xoosso ashsha gakkide Maddichchoo giida ,1
xoosso awandaysha ,1
xoosso co u gopaa,1
xoosso haagawu ne woyigaay?,1
Xoosso hadarra niyo imos,1
xoosso hannokkonne gatta bessa,1
Xoosso lo uwa siyisa,1
Xoosso ne asha,1
Xoosso ne gaka,1
Xoosso ne hasaya ,1
Xoosso ne woyigay,1
Xoosso nenakkonne wolayttawu gakkarkkii,1
Xoosso neyo wassos coo u goofa,1
Xoosso nu biittiyo baraara,1
xoosso nuna nagaa,1
Xoosso Salluwan de asa Pirda ,1
Xoosso tuma haasayssa,1
Xoosso ubako gaka,1
Xoosso xoosso deriyawu injjiya diggida Egilomi de'ikko Na odan gaytto,1
xoossoo naaga nuna,1
xoossoo ne y ayssi co u giidee saro nu naati qashettiyoode,1
Xoossoo nu Dichchaa ne kushee kaafo ,1
xoqan kaqidosona oone wottena wdm,0
XOSA QALAY TOHOY DEXOGETO TA HASHIYAN WOTITE GIDAY XOSAA QALA GIDENEYE?,1
Xosaa gallasai yanaa des,1
Xosaay Dees Aykobawa ,1
Xosaiyi hasayo,1
Xosara Dayis Ta Pinaana Siyaa Korinuwa,1
Xosara gididi xonana,1
Xosasaii ubatoka galatanaw koshes,1
Xosaw galatay gido Atagetugaka domogadan polidi ufayso,1
Xosaw nekushe dendo,1
Xosaw neni pirda,1
Xosawu emida,1
xosawu galatayi gido muleka,1
Xosawu ne woyigay,1
Xosawu wanane,1
Xosay erenan haniyabi aybika bawa ,1
xosay keha siso,1
Xosay tuma baga,1
Xosay tuma Baga tumay xosaba,1
Xosay tuma pirdes agena ,1
xosay tuma pirdes asagadan la i mirqena,1
Xosay ubba dandayees.,1
Xosay wolayta Tuma pirdana uluwawu hareta hodametu do a sintan hayta kesana.xosso denda,1
xosaye itara desi ayenepa mazegeba oyekesi wolayeta godaye nu afuta kuchesi,1
Xosaye nunara des eshi minite aderaaa nunare diyage uba xoneyada..kegna gare yalewu kenesu gare kalewu yibelital,1
Xosayi a shefa maro etena xosayi dadayiso,1
Xosayi desi ayene ba,1
Xosayi desi xosayi tuma pirdesi,1
xosayi firido,1
Xosayi gido entenara,1
Xosayi initenar gido,1
Xosayi nenara deesi ayikobaa nee tumaayi kiyanaa. Ayizooo.,1
Xosayi shempua maro,1
Xosayi shempuwaa kehasa atto godyi dandday imo,1
Xosayi tuma firidesi,1
Xosayika madana,1
xosayy nenna gatto cogga gagananetes,1
Xoshe hayquwaan keehippe kayyotidooga,0
Xosi asho laa ayiba loayi,0
xosi des ayko bawa ta ishaw .nenika minna midia,1
Xosi deshin ,1
Xosi desi ayene ba arbapene ayemeloppe gidon xosi desi,1
Xosi erei ,1
Xosi eresi ayene ba,1
xosi gido,1
Xosi giko xonana nu wolayitay,1
Xosi keha siso,1
Xosi mado intana,1
Xosi mintetuwa emo,1
xosi pirdis ayene ba yekishen agena uffa daris,1
Xosi shepuma maro,1
xosi xelo,1
Xoso Asha . ,1
xoso cho gopa,1
Xoso firido,1
Xoso galata eka ,1
Xoso hage tumaa wosaa mada,1
Xoso keha sisa hadara,1
Xoso nee erasa wuuuwuuye,1
Xoso nefirdasa,1
Xoso pirdarik?,1
Xoso sinitaka ne kaleta,1
xoso wanani neni perda,1
xoso wano gita asa xayeda nee dandayesa nu aawa shempuwa mara kehasan wotta,1
Xoso wordo,0
Xoso Wurira ,1
xosoo tagodawu tananee biriyo ashaa halayita,1
Xosooo pala hagamala wolayitatuwa loiyaga ta hasayana diyana gin wanooo ayiba loiyona hasayidi ,0
Xossa donnayi tumassi hassayyo.,1
Xossa etafe sintato,1
Xossa geti Tuma Minite Yaa,1
XOSSA WOLQAN,1
xossa xoniyay bawa tumawune cuwawu kiyossay xayena,1
Xossai tuna dogoppo tumai Wotton qossettenna,1
xossawu asa tu itay bochopo,1
Xossawu eneni pireda ,1
xossawu hannenabi bawa ,1
Xossawu Nuna Mara Hayana Nunadan Hanopa Godawu,1
Xossawu odettess. ,1
Xossay anjjo nena,1
xossay ashshiyoga ashshana hankuwawu sarenna coo hanes temu ,1
Xossay ba arattan des i xonnisananne xoonana .,1
Xossay Baayo De iyageta Tamu Shaay Kundikoka Ashshes.,1
Xossay bar asa bagga.Ha markka getettidi sunttay carkkuwan de iogeeti tuma gidikko sa ay tuma bayyis.,1
Xossay danddaya immo eta keetta asaw,1
xossay dees ayineba,1
Xossay des tumay xones,1
Xossay dessi Gutta wodiya Tummay Gemmana dandayes ,1
Xossay dessi ubawukka ,1
XOSSAYI BIRISHSHANA,1
xossayi co goppo ha'ikka denido nu tumayi gemissi qonico. hayiqqagetu shepuwa maro.,1
Xossayi de si ettika co Kistna,1
xossayi eresi tumawayi tumiyo pirdo,1
Xossayi etara gelo,1
Xossayi firiddaa ayizuchu ,1
Xossayi Hassayoo,1
Xossayi intte shempuwa maaro,1
xossayi maddo,1
Xossayi nee qoffaa polloo,1
Xossayi shempuwa maro,1
Xossayi shempuwa maro zariya dabuwawu dandaya imo,1
Xossayi tuma baga,1
Xossayi tuma firdess,1
Xossayi tuma pirddiya xossa,1
xossayi tumma goda ayneba xonyi desi,1
Xossayoo ixxiyabi bawaa I pirdanaa,1
Xosse erse anee,1
Xosse piredesi ayene ba,1
Xossi anjjo,1
Xossi anjjoo nena doroo gallasa nagosi,1
Xossi anjo nena ,1
Xossi assape asho tu hako,1
Xossi de ',1
Xossi dees ayne bawa nunika hayseyanna Issipe hassayidi coo xelliyagetika dana nunnika dana xossi dishin,1
Xossi des ayikko ba dagiye..,1
Xossi des tumawune cuwawu oge xayena..,1
xossi desi,1
xossi desi teme wanane simi ,1
Xossi dess tom,1
Xossi eres wolayito hayikida gidoshin Nu boncho nati banta osuwa simenan haray baa,1
Xossi eta yan asho nu koyiyo ayba shin ha''ika ta eshawu,1
Xossi ettawu saruwa immo yani attona oratab dikko teme esen esen oda taye nayi gammoy.,1
Xossi giko hakkena mattan be anaw detes,1
Xossi giko xonoyi nugga,1
Xossi hasayo,1
Xossi hasayo azantes,1
Xossi iimo Hanna likke qoffa.,1
Xossi imo tay nwa minuwawu ubba it falid ha.i molido fengiyakka unvurish amarato qalan,1
xossi keyassaa attoo ,1
Xossi lo oba siso,1
Xossi maddoo,1
Xossi maddoo,1
Xossi maddoo ettaa miyiyanni eqqoo,1
Xossi mado watana,1
Xossi miteto zariya dabuwa dottoriya bitayi dexopo lo o suntayi bawudeka bitape bolara dessi,1
Xossi Neyyo Atto Go Zino Hayiqida Nu Ishata Nu Michota qofa Era baxetidoy Ubba Asasa .,1
Xossi oyicho,1
xossi oyicho etta,1
Xossi pirddo.,1
xossi pirdo watane simi awu odanape hara.,1
xossi sero a aa,1
Xossi sintatto kawuwa wozanna hattadan ba koshosa zarriyaa xossay wolayittaba hassayonne pirddo ,1
xossi tuma bagga nu Dona xossi hassayo xossakko kushiya pudde michete wolayita x ossay yedoppoooo,1
xossi tuma dogenna wolaytto,1
Xossi wolaytaa wasuwa siyo nunara nunaa gididi worisida amararta Taman xuggana koshes nu kawo xona nati hayttawu haqqanaa,1
Xossika desi,1
Xosso Asha..,1
Xosso firda,1
Xosso galata ekka Nu deriyaw ha''ika nagetite,1
Xosso hagge erra goppa tumakka.,1
xosso haikka neni naga,1
Xosso keha sisa,1
Xosso la attetta imma nuyoo ,1
Xosso me deriya kehaa sissa,1
XOSSO NE ASHA,1
xosso ne be a haga,1
Xosso ne gobay hano,1
Xosso ne pirda,1
xosso ne xela nusi wolqay bawa,1
Xosso nee kasetta,1
Xosso nee madda,1
Xosso nu afutta be aa ,1
Xosso nu morrida nuna mara nu moruwadan nu nagaradanni gidenani dishin ne marotta daruwan mara,1
xosso nuko xelariki,1
Xosso Nunna Xella,1
Xosso pala hege Kehippe kayoyiyaa odo,0
xosso saruwa sisariki,1
Xosso tamaretu bakka ayibakko gekitti cho ka'etos tene,1
Xosso wonttuwa hadara ne ekka,1
Xosso xosso hanqqu xam'an nunaa shocoppa Nu nagarancha nunaa maarra tawawu ,1
Xossoo ashaa. Na'awu tume hage,1
xoswu nubwu dendkayee?,1
Xueqqayyeekka bawu shocidi bawu xuuqqs giida .,1
XUMAAPPE BAAXIYAN KIYIDI CIIYIDA ,1
xumay ne yo xumoppe,1
Xuqayuwa Xiixaa ,1
Yaa awde utteti wolayta dalgga manttiyaw giite???,0
Yaagidashsho..,0
Yaagidi suree gordetida oogiya dooyidi wursiseta. Xossi maado.,1
Yaakko hodde nu gittaa minttidi nu hashiyaa danttidi ane denddoos,0
Yaatada haahuwan de'ya nuussi ne Telegramiyan gelissa,0
yaatidi qassi ha kanaadan ogiya an hayqqiya nu naatanne shiishshi ekkoskkaa??,1
Yaatiyo gishawu ubba wursso giidi kaamiyasi ogiya doyideti,-1
Yaattiyo gishshawu ubbayikka WOLAYTA DALGA MANTIYAA Ayifiya bulluwaadan xeelitte ,1
Yasazinal yamal,0
Yashasa,0
yashisoppa era lo aasa ,0
Yatiyo gishawu hage nu kushiyan de'iyaba oonakka oyae,0
Ye woldiya sport club T shirt lebesachihu indee .ye hagere lijjoch wubboch,-1
yeemuwan naagos ,1
Yeessaaga Xoossay Yeesso Minna Tayeenaw.,1
Yeka hashu wanuteee,1
Yela Xayidi,0
Yelaga gamuwawu gudasho,0
Yelaga Taapelata hadara denttidi laamisiyo qatta doomos ,1
Yelagaa,0
Yelagaaw lo oaassa,0
Yelagati Bantta Biittawune Bantta Ishawanttu Dichchawu audeegaappekka Naagettidi Qaaxxana Koshshees.,0
yelagawu denda daruwa xayisiyageta nu biittape xayiso dendoei,0
Yelechayine sawo bambare masuhe?,0
yeleta ta ishawu,0
Yeletite,0
yeletite ta gompenitti ,0
yeletto,0
Yellaaga tunttawuu yaashaasa,0
Yemer teme kilel enhonaln gezhe gudaye nw enjhe no more Omotic only WRS,0
Yesusa na a pukas,1
Yesussa sunttan cadas,1
Yesussa Suttayi Nu Deriya Kammo Gayisi Teme,0
Yesuusa sunttan teqetto ,1
Yesuusi oychcho,1
Yetaka Aga Giduwani Shoba Era Eziganichatuyo Teme,0
YIIDI,0
Yiiloyes,0
yikka mino'o nne muruta'a,1
yiya Laytti gattidi nuna issippe haagaadaan shuhisso,1
Yo mettoyi bawa shakene duree hiyessa eyaa erranicha shakena gishawu,0
Yo yo gifata,0
Yohiyoo mitti oyqqite hodde.tunchuliyoo sirqqa Teme.Senni be ero ta ero .,0
Yoo Wolayta Simoppo,0
Yoota Wolaytta ga zaaradaka yoota neeni Wolaytta ga,1
Yoshaa ,0
yoshaeu tumaa gassa,0
Yoshawu,0
Yoyo Gifata Yoyo Masqala ,1
Yoyo gipata,1
Zaaridi Wolaytta Gita oottos,1
Zaaroy mataara yaana,1
Zaretidi gutaba imidi etaka qaxiyosa medhanawu doosona,1
Zataa kiyana koshena aysi giko hara metoy meretana dandayes tsere selam hayle uba bootan metuwa medhanaw woxeretid des,0
Zawa gaka ishawu ,0
Zawa gakka nu al o ishawu,0
zawaa miixaa garuwaanne keettaa shodettiis xuugettiis muleera sereefettiis,0
Zeere Baadde Wollolleee Laa Allagawu Ayifiyara Dababawu Dadara Kiyiyya Nuu Aawa Bizawuu Niyoo Zeerre Bade Woolloreeeee,-1
Zigidaa puulayoo temi.coronafe ataa,1
Zigirssanchchay duuxxinkka aggenna.,0
Zim zikka zinzo pashsha Haashshu Wloiata Deriawu,1
zima ziko zinzo pashshaa hashshu uppatasaa,0
Zirxaa wolayittaw hayanasho gaamoy ufayisadasa ufayita . Xoosi anjo tu zawa gakaa,1
zirxxatetetteye yashshatetette ,0
Zirxxati naagoos ,0
Zooxaasa . . iiti bochchoppo ,0
Zooxeetta Woraabi woraabi,0
Zooxxaasatene Lo'o Wodiya Amotays ,0
ZORIYA EKKIDI CINCITE ASA GAMMA GAKITE IXXIKKO HAKKITE,0
Zoxasa woliyta biyeye nawu,0
Dere Asaa wurssida Godaaree,-1
Kawotettay Bonchchetto Asaa Miyaa Godaaree Ubbay.,-1
Uluwawu Aqqida Wurssettay,-1
Ha Aynne ereenaago,-1
Ha wossanchchay,-1
Kofaa Guuge,-1
Hayqoy attenna gishshawubduura,-1
patennage wurssettay,-1
Tuma gaays maccati asaa gidookkonna,-1
tuma gaays attumati assa gidookkonna,-1
Xaaleti wurssishin attida cuuchchay,-1
Cuchchay,-1
Damma dere asawu hagekka guuxishinna,-1
Luuxaage tana woro ha wodiyan jaawulidi kumida asaappe,-1
Naa''u inxxarssay de'iyo jaawula woyanne,-1
Ba jaawulay nenkka seera bonchchissiyaaga gay suqqoy,-1
Dammay asaa ammaanuwa bochchooppa,-1
Aybanne ereennageeti intte kahawu haretenna jaawula oduwa yechati,-1
Aybi xixetto gay odin ekkena ubbay suqqanchchati,-1
Daro jaawulata Be'asishin intte mali ba,-1
"Neni worbaala mala, Jaawula eya",-1
Eqqettiya shaarmuxa na''ay,-1
Biitta miizzay,-1
Xuggeetttite intte banddiray sheeshsha keettaa gelis,-1
Eti shukkettana xaykko saroy laammotana,-1
Shukkitte/ Gora''tte,-1
Koyrottiddi caama maayyiyoogaa dommite,-1
Intte biitti yedeetanna xaykko saro ba,-1
koyokko xayonna ,-1
xayigo,-1
Qitta sheeshshaa qoddaannawu daappuroppa,-1
Bi ha qittiya,-1
La ha qittay,-1
"Ha Kayssoy, worddanchchay, qittay",-1
Ha baashshay,-1
Ha baashshay qittay,-1
Ha hariyaa,-1
Ha qittiya yelibaynna ammaanuwa caayissiyaara yelatikki,-1
"Ha qittiya, Ha worddiya gallassa goddaariya",-1
Hiwaate mala qitta eqqottay ba,-1
Sirphphi ga ha gawuxay,-1
Ha xinqiyaara gawuxiyaa aappuwan gela,-1
Ha gawuxiyaa,-1
Ba ha odin ekkennaage oshshay,-1
Ta ta baggaara tophphiya dere asaa mali tule dere asi de'ees gaada qoppikke,-1
Azzanttees tuliyan ta kaalletettiyooge,-1
Ha tuliyaa ne tana aawan eray,-1
Tophphiyaa tule oottin,-1
Biittaa bollan tule dere asay kummiis,-1
Karen yeleetida wutta wulota,-1
Ha asaa qoppennaara maara mankka oyqqa oshshiya,-1
Intte baashati intte laytta qantto hare giddekketti,-1
Ne mala hariyawu qoriyaa qanxxiyoba shin,-1
Salo guuppanttoy ubbawu miccettiis shin nenni mela koppa aasadan qoppaassa,-1
Nenni dere asaa suutta bollinne de'uwa bolli naaccoppa ha bitta koppa,-1
Intte ayssi naaqqasha qotetii biittan she'iya wurssetta ubbati,-1
"xunttati millile suntta xessiyode sheesha watiwatissessi, Ha horppi horpati",-1
Ha Guussacha horppi horppati,-1
Ha  horppi horppati aybba ittiyoona yaayidi zaaraa kiyeeti,-1
Horppi horppay,-1
caabottiyaageti,-1
caabottiyaa ubbay,-1
"Gussoy, suuqoy, panttiyaage/sebbaanettiyaage/",-1
Coo sebbaanetiya biittaa ubbaa kumida worddoy,-1
Ha biidintta Bo''ay,-1
koyyikko aappuwan gela toocce,-1
Beni wode toocce,-1
Ulo xallaawu de'iya toocce,-1
biittaa toocce,-1
uluwawu aqqida goshshettay,-1
ubbaykka uluwa asaa,-1
ubbaykka uluwaw aqideta,-1
Uluwaw aqidaageeti ay eriyoona bantta uloppe hara,-1
Tophphiya biittaappe etta xaysso,-1
Milaatissiyaageeti qanattiyaageetti uluwawu aqidaageeti,-1
Ha tule deriya asaa saruwan upaayttennaage,-1
Hagetu do''aatussi awudekka gelenna Xoossi ba hanqquwa eta bolli yedo,-1
Intte guuttakkonne yaayyekketi tuleti,-1
Intte yaa'adan maxxine shuuchcha gididdi atite inte asaa miyyaageeti,-1
Ziqqi xoqqu gaada ayletetta oottaada ulossi de'iyaage,-1
Ha chuuchcha malay,-1
Ha Kannay,-1
Ha mizzay,-1
Ettawu aype xayo,-1
Galla goddaare,-1
Qoncciyan hasaayiya asaa doosiyaaba giddikko tophphiya dere asay miizza geeteettees,-1
Ubbayikka itatta,-1
Eti Iitta meddoosata,-1
A shemppoy maretoppa ha qittaage,-1
Shooshshay keha shooshshappe daaridaage,-1
Ha Hare,-1
Shooshshappe itta,-1
Oroomoy shukkidi woriyaa bonqqiyaaga,-1
Eqqidi biya meddosati,-1
Kanay,-1
Ettiya kanattenne,-1
Meehe,-1
Yedidi kiyaana mala oychchays,-1
Hare mala,-1
Bollaappe gaxxa kiyyidi xinqqiyaageeta Be'abekke,-1
Galjjay,-1
Gawuuxaay,-1
Kafo zeeretay,-1
wossanchchay ashkkaara mala,-1
Hage Cuchcha kochchay,-1
Gawuxay qittay,-1
Guge baynnaageeta,-1
Awudekka asaa kiyyenna,-1
Hariyaa hayqquwawu kayo koshshenna,-1
Ha goroommotiyawu,-1
Ubbaa wodekka worddo,-1
Kochchaa asaa,-1
Xittiyan caacappidoosona,-1
Anhay,-1
Hanqqoy woldhdho,-1
Intte sheeshshaay suuppu go makkalati,-1
Uloy awudekka kumenna,-1
Kayssoy,-1
Kayssuwaa,-1
Cuuchchay,-1
Xalaahetta,-1
Ha xalaahe,-1
Shukkiyaaga,-1
Ha mizzay,-1
Coraatetta,-1
Ayiletettawu,-1
"Harre, kundidda Tunay",-1
"Miizza mala qoppenna, Akekenna",-1
Xinqqiyaagaa,-1
Xikkettida hare,-1
Ha asaa miya do''ay,-1
Woriyaaga xala,-1
Wurissetta sheeshshay,-1
Qanaatiyaage aappuwan gelo,-1
Awu mogooppe hara keehi ba,-1
Dammay ,-1
Kayssoti biittaa bayzidageeti biitta bonqqiya kayssoti,-1
Inttiyayye xooriya mite,-1
wordduwa kitettiyaa kayssoy,-1
Tophphiya kunddu laaletu,-1
Ixxayssi,-1
Xuugetta,-1
Hada,-1
Xalahe,-1
Tophphiyaa laletu,-1
Qaccettiyaage,-1
Ayilee,-1
Hariyaa sheemppuwa maage,-1
Kochchaa xunttay,-1
Ubbaykka xinqqiyaageeti,-1
Marzze,-1
Goroomote,-1
"Kanay, Duuxy, Wossanchchati",-1
Meehe,-1
Wutta wuloy,-1
"Gufantto, Duuxa wossanchchay",-1
Balakkoy,-1
Kahankka qopankka wurssetta woldhida dere,-1
Mayyuwa maayida hare,-1
Shaarechoy,-1
Tophphiyaa laletu,-1
Dammay ,-1
Deriyan de'iya do''aatuppe attida cillaqoy,-1
Cuuchchay,-1
Oyddu gommay ehiido hare,-1
worroy geeshshatettaa,-1
Ha karen yelettida kananay,-1
Ha yashshancha makkalay,-1
Hariyawu keettay,-1
Galjjati,-1
Awudekka lohennage,-1
Kayssuwa sheeshshay erenaaga hasaayooppa,-1
Kochcha Xuntay,-1
Nena ta woraana,-1
Ha paray,-1
Balakkoy,-1
Ha Bittiyaaga,-1
Duxxay,-1
Ha uttossan uttossan wutta wulliyaage,-1
"Miizzay, Xaadiya sinttay",-1
Goshshay,-1
Ha higishshay,-1
Meehe,-1
Sheemppoy xuugettana bessiyo qittay,-1
Liphphiyaa sa''an kaaqettiyaakko,-1
Amaara giddikko anha naaga,-1
Kayssuwa shiiqotti,-1
Asaa suuttaa xunxxiyaage,-1
Zayaan huuphphiyan huuphphiyan xussiyoba,-1
Ha Doldday,-1
Tule awudenne Shakkeena,-1
Tigire nuna Harenna,-1
Galla goddaare,-1
Kayssotune shaarechchotu derre,-1
Dammay ,-1
Ha geleesho sheeshshay,-1
Meqeti baynageta,-1
Tophphiyaa hayqqana bessawusu,-1
Mizzati intena bittappe xayssana,-1
Woraanawu guuye gennaageti,-1
wossanchchay ,-1
Duxxay,-1
Kawushaay tunay,-1
Balakko gorromote,-1
Miizzati ,-1
Amaara woriyooge geshaaba,-1
Ayba sheene baynabe,-1
Marzze,-1
Kayisooy,-1
Qaretoppa wora  dendda wora,-1
Tunay,-1
Asaa suuttaa miyage,-1
Laa''ateta koshshenna,-1
Miizza henttawune hannenage,-1
Kanawu woxxenna,-1
Kichchoosona,-1
Gawuxay  ,-1
Tana xayssana ,-1
Pude shee''ana gees,-1
Guuxunanchati,-1
Chaana Hare,-1
Haretu deree,-1
Diljjawuti kuwasha sheeshay,-1
Qoffa laffati,-1
Amaanoy baynna itatti,-1
Saammay,-1
Oroomoy xalahiyaw goyinniyaga,-1
Amaray xalahiyaw goyinniyaga,-1
Tigire xalahiyaw goyinniyaga,-1
Oroomuwa biitta gaaxappe xaaysiyoga,-1
Amara  biitta gaaxappe xaaysiyoga,-1
Tigiriya  biitta gaaxappe xaaysiyoga,-1
Wolaytta  biitta gaaxappe xaaysiyoga,-1
Ha duuxati wosaanchchati,-1
Huuphphiyara kopa gosse,-1
"Kace baynna miizay , Ha guuduntay",-1
Cuuchchamay,-1
Yeleta bashshay paattenage,-1
Haretti eleetiya dere asi ba,-1
Xummidoge,-1
Duxxay,-1
Wossanchche nay,-1
Dereiya xuugiyooba,-1
Shaarmuxappe attin asi ba,-1
Ha shaarmuxiya,-1
Ha shaaramuxe na''ay,-1
Cuuchchiya,-1
Ha boottaw goyinniyage,-1
Xalaheka etaboli qanatees,-1
Ayba jaawula giddida ase,-1
Ne xalahe giddakka xalahe gaadawa,-1
Zariya kochcha kaallanawu luxxetta koshshenna tule,-1
Ayba tule gididdabe,-1
Ha Kannay,-1
Hare  ,-1
Subunna nay jaawulay,-1
Biitta mitte,-1
Tule,-1
Zeretta tocce,-1
Godaaretinne gaawuxa denttiyaageeti,-1
Ha meqetti baynage suuta xuunxxiyaage,-1
Tuyebati,-1
Coombinay,-1
Pokkoy Baynnaage,-1
Ha Xinqiya hare,-1
Ha shaarechuwa na''ay,-1
Damma kessaadasa,-1
Galjje natii,-1
Hage jaawula kanay,-1
Guuduntatti,-1
Hage ayba jaalidabe,-1
Tulidage,-1
Ha tule tana gorddis,-1
Yehuwan qossidoro siyeetiya jaawulay dees,-1
Jaawulidanne guuye attidaba ne bolli be'as,-1
Tunay,-1
Jaallay,-1
Jaawula kaallettiyaage.,-1
Pittidi yedeettanawu koshshees,-1
Pitteti kichchite,-1
Suqqanchcha kaysoy,-1
Qangettidaage,-1
Pokkoy Baynnaage Bashshay,-1
Anhay,-1
Soqqanchay Shollore wonika ne ooso,-1
Dayddantatu derre,-1
Mizzata ,-1
Ha Shukkiyaage,-1
Meqeti baynage,-1
Ha kanna nay jaawulay,-1
Xaalahiyaappe yelettidaage,-1
Agite asaawu begootos wurssidi miizenan,-1
Ha xalahetusi giyoba xayyas,-1
Ayba wude xaale tulenne hariya gattin,-1
Ha Jaawulay,-1
Intte tuletta,-1
Ha bittane subuna puynana,-1
Guuduntay,-1
Ha kayssoy,-1
Mizzayi,-1
qophiqophay,-1
Nena Dossiyage,-1
Wutta wuloy,-1
Sebbanettiyaage,-1
Tule,-1
Ha Shuchcha tule,-1
Perettay Shollore,-1
Perettay,-1
Tunay,-1
Tipippiriyan gela,-1
Pottossoy,-1
Choorbinay,-1
Seri baynaan diccidaage,-1
Ha eri baynnaara,-1
Kawushaay,-1
Ha mizzay hage polotikka gidena asaa mata akekadi,-1
"Haree ,Jaalay",-1
Kanay ne oosoy haga,-1
Bittaa ma ha kallenage,-1
Wosaanchchay,-1
Kaawushiyaage,-1
Asa milaatiya xalahe,-1
Kanay neka doni dees gaada hasaayay,-1
"Jaallay,Tule ,Mohooy",-1
Jaallay,-1
Jaawula hare,-1
Eriya assawu sim in geles Awasa heran diya nati hega siyona cambalalara gaytidagan bantana nagana bessosona ,-1
ero amadoo gaga nawu,-1
Ero Ero tayishawu,-1
Eshaw Hegape Hachi Wodhdhaye ? Wodhdhiki ?,-1
Eshaw yohoy dugee biis giyoge tumeshsha,-1
Eshawu michaa daradaa wanayi ne matan hadirsa bagara hatayi ushachaa bagaraa qaa macii diyee,-1
Etayo ayia dawusupe atini awi ba paranja kuto,-1
Eti banta uluwawu nuna wolayta bayzanaw yidosona,-1
Eti hegan xiskishin bantta ganjjiyaw woxxishin harati eta kitti kittidi nu deriya sugi sugidi ollan gellissosona,-1
Eti wottido banddiraanne xeellite Andualema giyobaakka siyite hageeti awudenne deriya zokkuwa zadhdhidi ulo kalliyobappe aadhdhokona,-1
gaasotaykka daaro baaxiya ogeti zookuwa immidageta coo atideta,-1
Gaasoyika biittanne baanna iita siiqiyogappe dendidagan baa bonchuwa koyiyaa asaa,-1
Gaassoy Baaxe leefaa mintte,-1
Gaassoykka Nuussi daro morkketti yuushuwan dooddi uttiisi,-1
